OBJECTID,long_,lat,thick,alt,Z_Lorenzo,bed_Z
1996,86.702369162937146,27.950655440829419,147.064759471388160,0.000000000000000,4706.5703125,4560
1997,86.702369162937146,27.950655440829419,147.064759471388160,0.000000000000000,4706.5703125,4560
1998,86.702369162937146,27.950655440829419,147.064759471388160,0.000000000000000,4706.5703125,4560
1999,86.702369162937146,27.950655440829419,147.064759471388160,0.000000000000000,4706.5703125,4560
2000,86.702369162937146,27.950655440829419,147.064759471388160,0.000000000000000,4706.5703125,4560
2001,86.702369162937146,27.950655440829419,147.880651699113230,0.000000000000000,4706.5703125,4559
2002,86.702369162937146,27.950655440829419,148.288497581113230,0.000000000000000,4706.5703125,4558
2003,86.702369162937146,27.950655440829419,148.288497581113230,0.000000000000000,4706.5703125,4558
2004,86.702369162937146,27.950655440829419,148.288497581113230,0.000000000000000,4706.5703125,4558
2005,86.702369162937146,27.950655440829419,148.288497581113230,0.000000000000000,4706.5703125,4558
2006,86.702369162937146,27.950655440829419,148.288497581113230,0.000000000000000,4706.5703125,4558
2007,86.702369162937146,27.950655440829419,148.696305210216170,0.000000000000000,4706.5703125,4558
2008,86.702369162937146,27.950655440829419,148.696305210216170,0.000000000000000,4706.5703125,4558
2009,86.702369162937146,27.950655440829419,149.104033207437030,0.000000000000000,4706.5703125,4557
2010,86.702369162937146,27.950655440829419,149.919335945111730,0.000000000000000,4706.5703125,4557
2011,86.702369162937146,27.950655440829419,149.104033207437030,0.000000000000000,4706.5703125,4557
2012,86.702369162937146,27.950655440829419,149.919335945111730,0.000000000000000,4706.5703125,4557
2013,86.702369162937146,27.950655440829419,149.511723911615720,0.000000000000000,4706.5703125,4557
2014,86.702369162937146,27.950655440829419,149.511723911615720,0.000000000000000,4706.5703125,4557
2015,86.702369162937146,27.950655440829419,149.511723911615720,0.000000000000000,4706.5703125,4557
2016,86.702369162937146,27.950655440829419,149.919335945111730,0.000000000000000,4706.5703125,4557
2017,86.702369162937146,27.950655440829419,149.919335945111730,0.000000000000000,4706.5703125,4557
2018,86.703708162937133,27.951184440829419,149.919335945111730,4743.100000000000400,4691.3217773,4541
2019,86.703687162937143,27.951177440829419,149.511723911615720,4747.800000000000200,4691.7597656,4542
2020,86.703739162937140,27.951129440829419,149.511723911615720,4742.699999999999800,4692.2294922,4543
2021,86.703744162937141,27.951123440829420,149.511723911615720,4739.800000000000200,4692.2148438,4543
2022,86.703744162937141,27.951123440829420,149.511723911615720,4739.800000000000200,4692.2148438,4543
2023,86.703753162937133,27.951127440829421,149.511723911615720,4739.399999999999600,4692.1030273,4543
2024,86.703772162937142,27.951150440829419,149.511723911615720,4739.800000000000200,4691.6845703,4542
2025,86.703774162937137,27.951148440829421,149.511723911615720,4739.800000000000200,4691.7265625,4542
2026,86.703794162937143,27.951143440829419,149.511723911615720,4740.100000000000400,4691.6572266,4542
2027,86.703794162937143,27.951143440829419,149.919335945111730,4740.100000000000400,4691.6572266,4542
2028,86.703856162937143,27.951139440829419,150.326911624348780,4738.000000000000000,4691.8139648,4541
2029,86.703877162937133,27.951120440829420,150.734409573130250,4738.300000000000200,4692.6455078,4542
2030,86.703918162937143,27.951138440829421,150.326911624348780,4738.000000000000000,4693.0307617,4543
2031,86.703920162937138,27.951134440829421,150.326911624348780,4737.800000000000200,4693.2124023,4543
2032,86.703944162937134,27.951162440829421,150.326911624348780,4739.800000000000200,4693.8315430,4544
2033,86.703932162937136,27.951174440829419,150.326911624348780,4740.899999999999600,4693.6884766,4543
2034,86.703909162937137,27.951149440829418,150.326911624348780,4741.500000000000000,4692.6450195,4542
2035,86.703906162937145,27.951156440829418,148.288497581113230,4741.500000000000000,4692.6992188,4544
2036,86.704031162937142,27.951155440829421,147.064759471388160,4744.899999999999600,4695.4628906,4548
2037,86.704055162937138,27.951161440829420,146.248624531782160,4745.300000000000200,4696.1152344,4550
2038,86.704097162937146,27.951142440829418,146.248624531782160,4744.500000000000000,4697.5800781,4551
2039,86.704087162937142,27.951140440829420,146.248624531782160,4744.300000000000200,4697.1713867,4551
2040,86.704165162937144,27.951105440829419,146.248624531782160,4746.399999999999600,4696.9077148,4551
2041,86.704131162937145,27.951112440829419,145.840475247976060,4745.199999999999800,4696.6401367,4551
2042,86.704186162937134,27.951083440829418,145.432263749860080,4746.100000000000400,4697.6621094,4552
2043,86.704213162937137,27.951098440829419,145.432263749860080,4744.899999999999600,4698.4140625,4553
2044,86.704263162937139,27.951108440829419,145.432263749860080,4745.100000000000400,4701.1274414,4556
2045,86.704265162937133,27.951101440829419,145.432263749860080,4747.100000000000400,4701.1293945,4556
2046,86.704454162937139,27.951208440829419,147.472746142401120,4747.000000000000000,4709.6367188,4562
2047,86.704454162937139,27.951208440829419,149.104033207437030,4747.000000000000000,4709.6367188,4561
2048,86.704475162937143,27.951150440829419,150.326911624348780,4746.699999999999800,4707.8710938,4558
2049,86.704466162937138,27.951124440829421,152.363884206685900,4747.600000000000400,4706.8286133,4554
2050,86.704490162937134,27.951091440829419,153.992464839584390,4747.300000000000200,4705.5473633,4552
2051,86.704463162937145,27.951077440829419,154.399492484437670,4746.100000000000400,4705.3818359,4551
2052,86.704520162937143,27.951069440829421,154.399492484437670,4744.399999999999600,4705.1235352,4551
2053,86.704520162937143,27.951069440829421,154.399492484437670,4744.399999999999600,4705.1235352,4551
2054,86.704495162937135,27.951024440829421,154.399492484437670,4740.699999999999800,4704.5219727,4550
2055,86.704479162937133,27.951013440829421,154.806446804875460,4741.399999999999600,4704.3398438,4550
2056,86.704536162937146,27.951116440829420,154.806446804875460,4734.800000000000200,4706.3779297,4552
2057,86.704527162937140,27.951139440829419,153.992464839584390,4733.300000000000200,4707.3798828,4553
2058,86.704575162937132,27.951086440829421,153.585405237988510,4733.600000000000400,4705.6811523,4552
2059,86.704575162937132,27.951076440829418,151.956588045276930,4735.100000000000400,4705.4726563,4554
2060,86.704628162937141,27.951076440829418,150.734409573130250,4734.899999999999600,4705.7534180,4555
2061,86.704637162937132,27.951101440829419,149.511723911615720,4734.300000000000200,4706.5478516,4557
2062,86.704655162937144,27.951101440829419,148.696305210216170,4734.800000000000200,4706.3525391,4558
2063,86.704651162937139,27.951096440829421,146.248624531782160,4734.500000000000000,4706.2172852,4560
2064,86.704723162937142,27.951106440829420,142.164183791827980,4735.100000000000400,4705.5502930,4563
2065,86.704723162937142,27.951106440829420,140.528549561055770,4735.100000000000400,4705.5502930,4565
2066,86.704764162937138,27.951110440829421,137.663519713603450,4734.500000000000000,4705.0146484,4567
2067,86.704764162937138,27.951110440829421,135.614840503049690,4734.500000000000000,4705.0146484,4569
2068,86.704852162937144,27.951127440829421,133.974508257441020,4734.100000000000400,4704.0268555,4570
2069,86.705042162937133,27.951268440829420,131.511597359418660,4732.800000000000200,4694.4541016,4563
2070,86.704995162937138,27.951234440829420,129.867973428984640,4728.500000000000000,4696.6352539,4567
2071,86.704995162937138,27.951234440829420,127.811451668934950,4728.500000000000000,4696.6352539,4569
2072,86.704967162937137,27.951134440829421,127.811451668934950,4732.000000000000000,4698.7290039,4571
2073,86.704967162937137,27.951134440829421,126.988197825704420,4732.000000000000000,4698.7290039,4572
2074,86.705040162937138,27.951135440829418,126.164566990728870,4732.100000000000400,4696.2138672,4570
2075,86.705040162937138,27.951135440829418,125.340551732207250,4732.100000000000400,4696.2138672,4571
2076,86.705089162937142,27.951102440829420,124.928408146349040,4734.600000000000400,4695.6694336,4571
2077,86.705089162937142,27.951102440829420,123.278791725656700,4734.600000000000400,4695.6694336,4572
2078,86.705137162937135,27.951063440829419,122.040511866315430,4737.000000000000000,4696.5151367,4574
2079,86.705137162937135,27.951063440829419,119.561034165668940,4737.000000000000000,4696.5151367,4577
2080,86.705183162937132,27.951040440829420,117.905805476530920,4736.600000000000400,4697.7089844,4580
2081,86.705169162937139,27.951002440829420,116.248713785869370,4736.800000000000200,4698.6274414,4582
2082,86.705210162937135,27.951044440829421,115.004582790232430,4737.399999999999600,4697.9814453,4583
2083,86.705218162937143,27.951055440829421,113.759331109683810,4737.100000000000400,4697.6748047,4584
2084,86.705243162937137,27.951080440829418,113.343994030225590,4735.199999999999800,4697.2836914,4584
2085,86.705243162937137,27.951080440829418,112.512899460260840,4735.199999999999800,4697.2836914,4585
2086,86.705323162937134,27.951101440829419,112.512899460260840,4734.100000000000400,4697.3666992,4585
2087,86.705299162937138,27.951108440829419,112.512899460260840,4733.000000000000000,4697.2324219,4585
2088,86.705298162937140,27.951103440829421,112.512899460260840,4734.699999999999800,4697.2368164,4585
2089,86.705502285516758,27.951176006416112,113.661556902996210,4750.800000000000200,4694.3476563,4581
2090,86.705502285516758,27.951176006416112,115.066032735323690,4750.800000000000200,4694.3476563,4579
2091,86.705499285516751,27.951178006416111,113.661556902996210,4750.699999999999800,4694.2788086,4581
2092,86.705518285516746,27.951184006416110,112.256171676605730,4748.500000000000000,4694.5507813,4582
2093,86.705518285516746,27.951184006416110,113.661555609483630,4748.500000000000000,4694.5507813,4581
2094,86.705498285516754,27.951174006416110,114.597971571135130,4748.100000000000400,4694.3198242,4580
2095,86.705498285516754,27.951174006416110,112.724732708152060,4748.100000000000400,4694.3198242,4582
2096,86.705524285516745,27.951182006416111,111.318726834219660,4748.600000000000400,4694.6601563,4583
2097,86.705524285516745,27.951182006416111,113.661554315971020,4748.600000000000400,4694.6601563,4581
2098,86.705540285516747,27.951178006416111,115.533993493486240,4748.600000000000400,4694.7060547,4579
2099,86.705540285516747,27.951178006416111,115.066034028013120,4748.600000000000400,4694.7060547,4580
2100,86.705612285516750,27.951181006416110,113.193198752962700,4747.899999999999600,4694.6469727,4581
2101,86.705612285516750,27.951181006416110,111.318732100320690,4747.899999999999600,4694.6469727,4583
2102,86.705630285516747,27.951202006416111,113.661560869768270,4747.800000000000200,4694.7192383,4581
2103,86.705630285516747,27.951202006416111,113.661550349198990,4747.800000000000200,4694.7192383,4581
2104,86.705635285516749,27.951190006416113,114.597967606054740,4747.600000000000400,4694.9560547,4580
2105,86.705680285516749,27.951180006416109,113.661550349198990,4747.300000000000200,4696.8349609,4583
2106,86.705680285516749,27.951180006416109,109.911762061680780,4747.300000000000200,4696.8349609,4587
2460,86.689309037213576,27.996562664819368,305.689190188224470,0.000000000000000,4830.7934570,4525
2461,86.689310037213573,27.996563664819369,305.689190188224470,0.000000000000000,4830.7866211,4525
2462,86.689310037213573,27.996563664819369,305.689190188224470,0.000000000000000,4830.7866211,4525
2463,86.689310037213573,27.996563664819369,305.689190188224470,0.000000000000000,4830.7866211,4525
2464,86.689310037213573,27.996563664819369,305.689190188224470,0.000000000000000,4830.7866211,4525
2465,86.689310037213573,27.996563664819369,303.979531952827870,0.000000000000000,4830.7866211,4527
2466,86.689310037213573,27.996563664819369,303.979531952827870,0.000000000000000,4830.7866211,4527
2467,86.689310037213573,27.996563664819369,303.979531952827870,0.000000000000000,4830.7866211,4527
2468,86.689309037213576,27.996563664819369,303.979531952827870,0.000000000000000,4830.7998047,4527
2469,86.689325037213578,27.996563664819369,303.979531952827870,0.000000000000000,4830.5942383,4527
2470,86.689336037213579,27.996569664819368,303.979531952827870,0.000000000000000,4830.5893555,4527
2471,86.689336037213579,27.996569664819368,303.979531952827870,0.000000000000000,4830.5893555,4527
2472,86.689336037213579,27.996569664819368,303.979531952827870,0.000000000000000,4830.5893555,4527
2473,86.689366037213574,27.996578664819371,303.979531952827870,0.000000000000000,4831.4536133,4527
2474,86.689366037213574,27.996578664819371,303.979531952827870,0.000000000000000,4831.4536133,4527
2475,86.689406037213573,27.996595664819370,303.979531952827870,0.000000000000000,4833.0180664,4529
2476,86.689406037213573,27.996595664819370,303.979531952827870,0.000000000000000,4833.0180664,4529
2477,86.689438037213577,27.996616664819371,303.979531952827870,0.000000000000000,4833.5703125,4530
2478,86.689438037213577,27.996616664819371,303.979531952827870,0.000000000000000,4833.5703125,4530
2479,86.689440037213572,27.996617664819372,303.979531952827870,0.000000000000000,4833.5834961,4530
2480,86.689464037213583,27.996628664819369,303.979531952827870,0.000000000000000,4833.7382813,4530
2481,86.689464037213583,27.996628664819369,303.979531952827870,0.000000000000000,4833.7382813,4530
2482,86.689466037213577,27.996629664819370,303.979531952827870,0.000000000000000,4833.7490234,4530
2483,86.689504037213581,27.996639664819369,303.979531952827870,0.000000000000000,4833.3559570,4529
2484,86.689546037213574,27.996617664819372,303.979531952827870,0.000000000000000,4831.9594727,4528
2485,86.689551037213576,27.996616664819371,303.979531952827870,0.000000000000000,4831.9282227,4528
2486,86.689571037213582,27.996625664819369,303.979531952827870,0.000000000000000,4832.0957031,4528
2487,86.689571037213582,27.996625664819369,303.979531952827870,0.000000000000000,4832.0957031,4528
2488,86.689571037213582,27.996625664819369,303.979531952827870,0.000000000000000,4832.0957031,4528
2489,86.689624037213576,27.996655664819372,303.979531952827870,0.000000000000000,4832.5839844,4529
2490,86.689624037213576,27.996655664819372,303.979531952827870,0.000000000000000,4832.5839844,4529
2491,86.689624037213576,27.996655664819372,303.979531952827870,0.000000000000000,4832.5839844,4529
2492,86.689684037213581,27.996668664819371,303.979531952827870,0.000000000000000,4832.5239258,4529
2493,86.689647037213575,27.996660664819370,303.979531952827870,0.000000000000000,4832.3642578,4528
2494,86.689679037213580,27.996663664819369,304.834376707660680,0.000000000000000,4832.3852539,4528
2495,86.689720037213576,27.996670664819369,304.834376707660680,0.000000000000000,4832.1748047,4527
2496,86.689720037213576,27.996670664819369,304.834376707660680,0.000000000000000,4832.1748047,4527
2497,86.689720037213576,27.996670664819369,304.834376707660680,0.000000000000000,4832.1748047,4527
2498,86.689762037213569,27.996683664819368,304.834376707660680,0.000000000000000,4832.7133789,4528
2499,86.689762037213569,27.996683664819368,304.834376707660680,0.000000000000000,4832.7133789,4528
2500,86.689766037213573,27.996685664819370,304.834376707660680,0.000000000000000,4832.8237305,4528
2501,86.689806037213572,27.996689664819371,304.834376707660680,0.000000000000000,4832.8867188,4528
2502,86.689806037213572,27.996689664819371,304.834376707660680,0.000000000000000,4832.8867188,4528
2503,86.689811037213573,27.996690664819369,304.834376707660680,0.000000000000000,4832.9394531,4528
2504,86.689845037213573,27.996711664819369,304.834376707660680,0.000000000000000,4833.8876953,4529
2505,86.689866037213577,27.996722664819369,304.834376707660680,0.000000000000000,4834.1298828,4529
2506,86.689902037213571,27.996741664819371,304.834376707660680,0.000000000000000,4834.3559570,4530
2507,86.689928037213576,27.996770664819369,304.834376707660680,0.000000000000000,4835.3818359,4531
2508,86.689971037213581,27.996784664819369,306.543972739497460,0.000000000000000,4835.6015625,4529
2509,86.689941037213572,27.996775664819371,306.543972739497460,0.000000000000000,4835.6538086,4529
2510,86.690050037213581,27.996793664819371,306.543972739497460,0.000000000000000,4836.4067383,4530
2511,86.690058037213575,27.996809664819370,306.543972739497460,0.000000000000000,4836.9028320,4530
2512,86.690034037213579,27.996796664819371,306.543972739497460,0.000000000000000,4836.0629883,4530
2513,86.689953037213570,27.996809664819370,306.543972739497460,0.000000000000000,4836.5229492,4530
2514,86.689955037213579,27.996808664819369,306.543972739497460,0.000000000000000,4836.4687500,4530
2515,86.689901037213573,27.996747664819370,306.543972739497460,0.000000000000000,4834.4965820,4528
2516,86.689914037213569,27.996727664819371,306.543972739497460,0.000000000000000,4833.9868164,4527
2517,86.689893037213579,27.996736664819370,306.543972739497460,0.000000000000000,4834.3022461,4528
2518,86.689907037213572,27.996805664819369,306.543972739497460,0.000000000000000,4836.2944336,4530
2519,86.689905037213578,27.996839664819369,306.543972739497460,0.000000000000000,4836.9042969,4530
2520,86.689855037213576,27.996807664819372,306.543972739497460,0.000000000000000,4837.3564453,4531
2521,86.689891037213570,27.996781664819370,306.543972739497460,0.000000000000000,4835.7241211,4529
2522,86.689905037213578,27.996792664819370,306.543972739497460,0.000000000000000,4836.0346680,4529
2523,86.689942037213569,27.996817664819371,306.543972739497460,0.000000000000000,4836.6508789,4530
2524,86.690024037213576,27.996827664819371,306.543972739497460,0.000000000000000,4836.5556641,4530
2525,86.690041037213575,27.996822664819369,306.543972739497460,0.000000000000000,4836.8559570,4530
2526,86.690039037213580,27.996809664819370,306.543972739497460,0.000000000000000,4836.4990234,4530
2527,86.690090037213579,27.996822664819369,306.543972739497460,0.000000000000000,4837.5571289,4531
2528,86.690090037213579,27.996822664819369,305.689190188224470,0.000000000000000,4837.5571289,4532
2529,86.690090037213579,27.996822664819369,303.979531952827870,0.000000000000000,4837.5571289,4534
2530,86.690131037213575,27.996826664819370,303.124655827946750,0.000000000000000,4838.6694336,4536
2531,86.690131037213575,27.996826664819370,300.559856472356560,0.000000000000000,4838.6694336,4538
2532,86.690155037213572,27.996834664819371,301.414808145358390,0.000000000000000,4839.6054688,4538
2533,86.690208037213580,27.996832664819369,301.414808145358390,0.000000000000000,4842.0800781,4541
2534,86.690208037213580,27.996832664819369,302.269747982094320,0.000000000000000,4842.0800781,4540
2535,86.690208037213580,27.996832664819369,303.124655827946750,0.000000000000000,4842.0800781,4539
2536,86.690247037213581,27.996825664819369,303.124655827946750,0.000000000000000,4842.7192383,4540
2537,86.690247037213581,27.996825664819369,303.124655827946750,0.000000000000000,4842.7192383,4540
2538,86.690247037213581,27.996825664819369,303.979531952827870,0.000000000000000,4842.7192383,4539
2539,86.690268037213571,27.996830664819370,305.689190188224470,0.000000000000000,4842.7207031,4537
2540,86.690268037213571,27.996830664819370,306.543972739497460,0.000000000000000,4842.7207031,4536
2541,86.690268037213571,27.996830664819370,307.398724703534010,0.000000000000000,4842.7207031,4535
2542,86.690351037213574,27.996826664819370,307.398724703534010,0.000000000000000,4840.4028320,4533
2543,86.690355037213578,27.996826664819370,308.253446167396020,0.000000000000000,4840.2495117,4532
2544,86.690354037213581,27.996827664819371,309.108137467438950,0.000000000000000,4840.3046875,4531
2545,86.690395037213577,27.996861664819370,309.962798853183870,0.000000000000000,4839.4414063,4529
2546,86.690395037213577,27.996861664819370,310.817430655426450,0.000000000000000,4839.4414063,4529
2547,86.690395037213577,27.996861664819370,314.235645278111290,0.000000000000000,4839.4414063,4525
2548,86.690456037213579,27.996882664819370,314.235645278111290,0.000000000000000,4837.9414063,4524
2549,86.690442037213572,27.996880664819368,314.235645278111290,0.000000000000000,4838.3081055,4524
2550,86.690420037213570,27.996870664819369,315.090132267134380,0.000000000000000,4838.7119141,4524
2551,86.690476037213571,27.996912664819369,315.090132267134380,0.000000000000000,4839.1875000,4524
2552,86.690499037213570,27.996917664819371,315.090132267134380,0.000000000000000,4838.9360352,4524
2553,86.690517037213581,27.996923664819370,315.090132267134380,0.000000000000000,4838.9780273,4524
2554,86.690582037213574,27.996941664819371,315.090132267134380,0.000000000000000,4840.0278320,4525
2555,86.690579037213581,27.996941664819371,315.090132267134380,0.000000000000000,4839.9985352,4525
2556,86.690579037213581,27.996941664819371,315.090132267134380,0.000000000000000,4839.9985352,4525
2557,86.690608037213579,27.996962664819371,315.090132267134380,0.000000000000000,4841.4580078,4526
2558,86.690616037213573,27.996957664819369,315.090132267134380,0.000000000000000,4841.2880859,4526
2559,86.690616037213573,27.996957664819369,315.090132267134380,0.000000000000000,4841.2880859,4526
2560,86.690676037213578,27.996964664819370,316.799021829734220,0.000000000000000,4842.3017578,4526
2561,86.690674037213569,27.996962664819371,316.799021829734220,0.000000000000000,4842.2016602,4525
2562,86.690674037213569,27.996962664819371,317.653424773884350,0.000000000000000,4842.2016602,4525
2563,86.690681037213579,27.996950664819369,317.653424773884350,0.000000000000000,4841.7797852,4524
2564,86.690660037213576,27.996927664819371,317.653424773884350,0.000000000000000,4840.5151367,4523
2565,86.690641037213581,27.996903664819371,317.653424773884350,0.000000000000000,4839.3735352,4522
2566,86.690639037213572,27.996902664819370,317.653424773884350,0.000000000000000,4839.3159180,4522
2567,86.690638037213574,27.996929664819369,317.653424773884350,0.000000000000000,4840.1665039,4523
2568,86.690644037213573,27.996934664819371,317.653424773884350,0.000000000000000,4840.5268555,4523
2569,86.690659037213578,27.996922664819369,317.653424773884350,0.000000000000000,4840.3115234,4523
2570,86.690657037213569,27.996917664819371,317.653424773884350,0.000000000000000,4840.0932617,4522
2571,86.690657037213569,27.996917664819371,317.653424773884350,0.000000000000000,4840.0932617,4522
2572,86.690663037213582,27.996934664819371,317.653424773884350,0.000000000000000,4840.8676758,4523
2573,86.690636037213579,27.996962664819371,317.653424773884350,0.000000000000000,4841.7973633,4524
2574,86.690633037213573,27.996970664819369,319.362148274061720,0.000000000000000,4842.1728516,4523
2575,86.690677037213575,27.996989664819370,320.216469186169890,0.000000000000000,4843.4843750,4523
2576,86.690707037213571,27.996969664819371,320.216469186169890,0.000000000000000,4842.7319336,4523
2577,86.690685037213569,27.996952664819371,321.070763190433810,0.000000000000000,4841.9038086,4521
2578,86.690809037213569,27.996951664819370,321.070763190433810,0.000000000000000,4842.7319336,4522
2579,86.690809037213569,27.996951664819370,322.779271414009320,0.000000000000000,4842.7319336,4520
2580,86.690807037213574,27.996950664819369,324.487674463423050,0.000000000000000,4842.6796875,4518
2581,86.690799037213580,27.996947664819370,325.341837180652190,0.000000000000000,4842.4819336,4517
2582,86.690810037213581,27.996942664819368,327.050085679958220,0.000000000000000,4842.5439453,4515
2583,86.690810037213581,27.996942664819368,328.758212747470960,0.000000000000000,4842.5439453,4514
2584,86.690848037213570,27.996949664819368,329.612249090244920,0.000000000000000,4843.1166992,4514
2585,86.690848037213570,27.996949664819368,330.466260761283650,0.000000000000000,4843.1166992,4513
2586,86.690886037213573,27.996969664819371,332.174210933277320,0.000000000000000,4843.6870117,4512
2587,86.690932037213571,27.996992664819370,332.174210933277320,0.000000000000000,4843.6220703,4511
2588,86.691000037213570,27.997012664819369,333.882064682277360,0.000000000000000,4844.2119141,4510
2589,86.691000037213570,27.997012664819369,333.882064682277360,0.000000000000000,4844.2119141,4510
2590,86.691000037213570,27.997012664819369,334.735955817392040,0.000000000000000,4844.2119141,4509
2591,86.691000037213570,27.997012664819369,334.735955817392040,0.000000000000000,4844.2119141,4509
2592,86.691038037213573,27.997023664819370,336.443667598810010,0.000000000000000,4844.1835938,4508
2593,86.691038037213573,27.997023664819370,336.443667598810010,0.000000000000000,4844.1835938,4508
2594,86.691038037213573,27.997017664819371,336.443667598810010,0.000000000000000,4844.1469727,4508
2595,86.691083037213573,27.997017664819371,336.443667598810010,0.000000000000000,4844.3881836,4508
2596,86.691081037213578,27.997012664819369,336.443667598810010,0.000000000000000,4844.4252930,4508
2597,86.691082037213576,27.997017664819371,336.443667598810010,0.000000000000000,4844.3588867,4508
2598,86.691124037213569,27.997030664819370,336.443667598810010,0.000000000000000,4845.5312500,4509
2599,86.691119037213582,27.997030664819370,337.297488685941120,0.000000000000000,4845.4272461,4508
2600,86.691135037213570,27.997036664819369,339.005061795930090,0.000000000000000,4845.7983398,4507
2601,86.691232037213581,27.997035664819371,339.858814332840320,0.000000000000000,4848.2480469,4508
2602,86.691232037213581,27.997036664819369,340.285671867939470,0.000000000000000,4848.2382813,4508
2603,86.691250037213578,27.997043664819369,340.712544278997260,0.000000000000000,4848.5224609,4508
2604,86.691343037213571,27.997072664819370,341.566231406425740,0.000000000000000,4850.3305664,4509
2605,86.691349037213570,27.997073664819371,341.566231406425740,0.000000000000000,4850.5200195,4509
2606,86.691349037213570,27.997073664819371,342.419916844099420,0.000000000000000,4850.5200195,4508
2607,86.691351037213579,27.997074664819369,342.419916844099420,0.000000000000000,4850.5991211,4508
2608,86.691351037213579,27.997074664819369,342.419916844099420,0.000000000000000,4850.5991211,4508
2609,86.691354037213571,27.997076664819371,342.419916844099420,0.000000000000000,4850.7319336,4508
2610,86.691429037213581,27.997102664819369,342.419916844099420,0.000000000000000,4853.1606445,4511
2611,86.691444037213572,27.997106664819370,342.419916844099420,0.000000000000000,4853.8203125,4511
2612,86.691479037213583,27.997105664819369,342.419916844099420,0.000000000000000,4854.7182617,4512
2613,86.691469037213579,27.997096664819370,342.419916844099420,0.000000000000000,4854.0927734,4512
2614,86.691542037213580,27.997102664819369,342.419916844099420,0.000000000000000,4853.9418945,4512
2615,86.691542037213580,27.997102664819369,342.419916844099420,0.000000000000000,4853.9418945,4512
2616,86.691587037213580,27.997105664819369,343.273580360144540,0.000000000000000,4853.5239258,4510
2617,86.691558037213582,27.997087664819372,344.127221950458250,0.000000000000000,4853.7250977,4510
2618,86.691590037213572,27.997099664819370,345.834440336578270,0.000000000000000,4853.4956055,4508
2619,86.691590037213572,27.997099664819370,345.834440336578270,0.000000000000000,4853.4956055,4508
2620,86.691609037213581,27.997086664819371,345.834440336578270,0.000000000000000,4853.2763672,4507
2621,86.691589037213575,27.997078664819369,345.834440336578270,0.000000000000000,4853.4687500,4508
2622,86.691614037213569,27.997101664819368,345.834440336578270,0.000000000000000,4853.3417969,4508
2623,86.691611037213576,27.997101664819368,345.834440336578270,0.000000000000000,4853.3613281,4508
2624,86.691606037213575,27.997101664819368,345.834440336578270,0.000000000000000,4853.3945313,4508
2625,86.691605037213577,27.997100664819371,345.834440336578270,0.000000000000000,4853.3955078,4508
2626,86.691657037213574,27.997092664819370,345.834440336578270,0.000000000000000,4853.0190430,4507
2627,86.691657037213574,27.997092664819370,345.834440336578270,0.000000000000000,4853.0190430,4507
2628,86.691662037213575,27.997092664819370,345.834440336578270,0.000000000000000,4852.9960938,4507
2629,86.691617037213575,27.997072664819370,345.834440336578270,0.000000000000000,4853.0751953,4507
2630,86.691823037213581,27.997136664819369,345.834440336578270,0.000000000000000,4850.3105469,4504
2631,86.691844037213571,27.997145664819371,344.127221950458250,0.000000000000000,4849.6352539,4506
2632,86.691919037213580,27.997130664819370,343.273580360144540,0.000000000000000,4849.3388672,4506
2633,86.691924037213582,27.997128664819371,343.273580360144540,0.000000000000000,4849.3784180,4506
2634,86.691979037213571,27.997134664819370,343.273580360144540,0.000000000000000,4849.4902344,4506
2635,86.691979037213571,27.997134664819370,343.273580360144540,0.000000000000000,4849.4902344,4506
2636,86.692028037213575,27.997144664819370,343.273580360144540,0.000000000000000,4848.7958984,4506
2637,86.692028037213575,27.997144664819370,343.273580360144540,0.000000000000000,4848.7958984,4506
2638,86.692103037213570,27.997165664819370,343.273580360144540,0.000000000000000,4848.7402344,4505
2639,86.692103037213570,27.997165664819370,343.273580360144540,0.000000000000000,4848.7402344,4505
2640,86.692242037213575,27.997209664819369,343.273580360144540,0.000000000000000,4848.3437500,4505
2641,86.692248037213574,27.997214664819371,343.273580360144540,0.000000000000000,4848.5122070,4505
2642,86.692157037213576,27.997183664819371,343.273580360144540,0.000000000000000,4848.7983398,4506
2643,86.692133037213580,27.997179664819370,343.273580360144540,0.000000000000000,4848.8759766,4506
2644,86.692051037213574,27.997190664819371,343.273580360144540,0.000000000000000,4848.1308594,4505
2645,86.692022037213576,27.997200664819371,342.419916844099420,0.000000000000000,4847.8608398,4505
2646,86.692097037213571,27.997187664819371,341.566231406425740,0.000000000000000,4848.5112305,4507
2647,86.692098037213569,27.997192664819369,341.566231406425740,0.000000000000000,4848.4819336,4507
2648,86.692266037213571,27.997174664819369,341.566231406425740,0.000000000000000,4848.4829102,4507
2649,86.692337037213576,27.997203664819370,341.566231406425740,0.000000000000000,4849.7900391,4508
2650,86.692521037213581,27.997287664819371,341.566231406425740,0.000000000000000,4854.2558594,4513
2651,86.692453037213582,27.997265664819370,341.566231406425740,0.000000000000000,4855.1616211,4514
2652,86.692453037213582,27.997215664819368,341.566231406425740,0.000000000000000,4853.3129883,4512
2653,86.692417037213573,27.997196664819370,341.566231406425740,0.000000000000000,4852.2998047,4511
2654,86.692460037213579,27.997172664819370,341.566231406425740,0.000000000000000,4851.7900391,4510
2655,86.692460037213579,27.997172664819370,342.419916844099420,0.000000000000000,4851.7900391,4509
2656,86.692473037213574,27.997146664819368,343.273580360144540,0.000000000000000,4851.6694336,4508
